CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,KMeans_Cluster,Hierarchical_Cluster
14754,44,41,638.05,3,3,3,333,0,0
14755,9,235,5010.28,5,5,5,555,0,0
14756,14,38,738.96,4,3,3,433,0,0
14757,74,19,420.5,2,2,2,222,0,0
14758,144,71,1484.06,2,4,4,244,1,2
14759,4,102,1625.97,5,4,4,544,0,0
14760,296,5,89.2,1,1,1,111,1,2
14761,58,11,255.9,3,1,2,312,0,0
14762,263,21,300.52,1,2,2,122,1,2
14764,46,6,278.3,3,1,2,312,0,0
14765,28,39,254.11,4,3,2,432,0,0
14766,7,135,2473.37,5,5,5,555,0,0
14768,16,5,192.6,4,1,1,411,0,0
14769,2,1062,10416.98,5,5,5,555,0,0
14770,231,52,876.42,1,3,3,133,1,2
14772,111,9,139.26,2,1,1,211,0,0
14775,57,60,1011.9,3,4,4,344,0,0
14776,50,117,2538.2999999999997,3,4,5,345,0,0
14778,126,35,730.86,2,3,3,233,0,2
14779,280,41,386.15,1,3,2,132,1,2
14780,54,27,447.68,3,2,2,322,0,0
14782,319,6,200.1,1,1,1,111,1,2
14784,25,15,289.99,4,2,2,422,0,0
14785,9,3,77.4,5,1,1,511,0,0
14788,6,30,679.44,5,3,3,533,0,0
14789,28,6,197.64,4,1,1,411,0,0
14790,16,46,745.06,4,3,3,433,0,0
14792,63,2,6.2,3,1,1,311,0,0
14793,20,14,228.99,4,1,1,411,0,0
14794,2,80,1319.91,5,4,4,544,0,0
14795,165,6,131.45000000000002,2,1,1,211,1,2
14796,0,1132,7975.49,5,5,5,555,0,0
14798,52,12,173.74,3,1,1,311,0,0
14799,50,13,157.7,3,1,1,311,0,0
14800,47,383,4331.79,3,5,5,355,0,0
14801,60,57,189.34,3,3,1,331,0,0
14803,161,44,845.5500000000001,2,3,3,233,1,2
14804,8,12,353.27,5,1,2,512,0,0
14805,14,46,546.4,4,3,3,433,0,0
14806,74,11,193.39,2,1,1,211,0,0
14808,39,231,2718.6,3,5,5,355,0,0
14810,40,254,2085.33,3,5,5,355,0,0
14813,369,29,152.88,1,2,1,121,1,2
14815,36,53,778.5,3,3,3,333,0,0
14816,196,4,271.85,1,1,2,112,1,2
14817,199,63,1110.34,1,4,4,144,1,2
14818,73,48,657.8,2,3,3,233,0,0
14819,63,13,272.07,3,1,2,312,0,0
14820,20,29,507.29,4,2,3,423,0,0
14821,366,2,48.8,1,1,1,111,1,2
14823,179,70,321.43,1,4,2,142,1,2
14824,9,29,1127.71,5,2,4,524,0,0
14825,3,120,2221.01,5,4,5,545,0,0
14828,196,17,2139.76,1,2,5,125,1,2
14829,28,42,697.55,4,3,3,433,0,0
14830,52,39,188.88,3,3,1,331,0,0
14834,17,67,1720.3,4,4,4,444,0,0
14836,9,6,102.45,5,1,1,511,0,0
14837,89,108,1649.5,2,4,4,244,0,0
14840,267,4,62.85,1,1,1,111,1,2
14841,52,138,3295.76,3,5,5,355,0,0
14842,43,145,2824.69,3,5,5,355,0,0
14844,63,130,3189.81,3,5,5,355,0,0
14847,148,13,309.4,2,1,2,212,1,2
14849,21,388,7930.54,4,5,5,455,0,0
14850,311,21,325.75,1,2,2,122,1,2
14851,22,28,511.35,4,2,3,423,0,0
14852,57,143,2836.69,3,5,5,355,0,0
14853,23,9,475.8,4,1,2,412,0,0
14854,77,126,2740.03,2,5,5,255,0,0
14855,118,20,645.65,2,2,3,223,0,0
14856,35,65,1290.53,3,4,4,344,0,0
14857,59,60,1173.12,3,4,4,344,0,0
14859,12,58,1353.74,5,4,4,544,0,0
14860,18,11,170.32,4,1,1,411,0,0
14861,51,6,125.79,3,1,1,311,0,0
14862,25,48,841.2,4,3,3,433,0,0
14863,28,11,266.76,4,1,2,412,0,0
14865,6,4,52.2,5,1,1,511,0,0
14866,10,99,14389.9,5,4,5,545,0,0
14867,185,36,710.28,1,3,3,133,1,2
14868,2,144,2953.59,5,5,5,555,0,0
14869,8,70,721.45,5,4,3,543,0,0
14870,261,13,327.25,1,1,2,112,1,2
14871,2,93,501.28,5,4,3,543,0,0
14873,209,28,519.68,1,2,3,123,1,2
14875,107,47,1465.32,2,3,4,234,0,0
14878,12,122,1476.09,5,5,4,554,0,0
14880,76,46,690.59,2,3,3,233,0,0
14881,19,17,255.4,4,2,2,422,0,0
14882,26,11,589.7,4,1,3,413,0,0
14883,18,53,761.59,4,3,3,433,0,0
14885,131,15,765.3199999999999,2,2,3,223,0,2
14886,252,18,364.8,1,2,2,122,1,2
14887,78,6,1862.0,2,1,4,214,0,0
14888,206,20,369.2,1,2,2,122,1,2
14889,335,10,135.9,1,1,1,111,1,2
14890,253,7,125.65,1,1,1,111,1,2
14891,147,33,554.38,2,3,3,233,1,2
14893,9,73,1237.85,5,4,4,544,0,0
14894,84,23,655.75,2,2,3,223,0,0
14895,7,498,11138.71,5,5,5,555,0,0
14896,204,43,468.77,1,3,2,132,1,2
14897,7,55,1366.38,5,3,4,534,0,0
14898,22,109,1269.31,4,4,4,444,0,0
14901,10,96,1421.29,5,4,4,544,0,0
14902,25,20,332.66,4,2,2,422,0,0
14903,20,350,2795.33,4,5,5,455,0,0
14904,1,69,1025.44,5,4,4,544,0,0
14905,157,17,616.15,2,2,3,223,1,2
14907,2,165,3501.1,5,5,5,555,0,0
14908,73,9,277.8,2,1,2,212,0,0
14910,2,30,434.35,5,3,2,532,0,0
14911,0,5670,143711.17,5,5,5,555,3,3
14912,16,27,867.85,4,2,3,423,0,0
14913,35,87,1227.43,3,4,4,344,0,0
14915,90,12,307.48,2,1,2,212,0,0
14916,70,77,1268.98,3,4,4,344,0,0
14918,115,45,1610.15,2,3,4,234,0,0
14920,212,57,977.77,1,3,4,134,1,2
14921,29,78,1316.07,4,4,4,444,0,0
14923,50,44,749.1,3,3,3,333,0,0
14924,245,10,310.05,1,1,2,112,1,2
14929,31,11,223.88,4,1,1,411,0,0
14930,108,127,2362.96,2,5,5,255,0,0
14931,4,41,1257.68,5,3,4,534,0,0
14932,365,17,363.53,1,2,2,122,1,2
14934,81,87,1890.94,2,4,4,244,0,0
14935,296,10,1784.71,1,1,4,114,1,2
14936,33,364,8137.02,3,5,5,355,0,0
14937,56,34,1621.88,3,3,4,334,0,0
14944,29,170,5900.25,4,5,5,455,0,0
14946,13,3,100.9,4,1,1,411,0,0
14947,71,14,290.82,3,1,2,312,0,0
14948,22,63,1101.97,4,4,4,444,0,0
14950,18,19,371.2,4,2,2,422,0,0
14951,78,20,311.69,2,2,2,222,0,0
14952,59,138,8099.49,3,5,5,355,0,0
14953,24,54,285.67,4,3,2,432,0,0
14954,11,77,294.85,5,4,2,542,0,0
14957,252,12,58.49,1,1,1,111,1,2
14958,146,41,483.73,2,3,2,232,1,2
14959,63,59,695.42,3,4,3,343,0,0
14960,7,27,221.27,5,2,1,521,0,0
14961,10,312,7044.68,5,5,5,555,0,0
14962,270,5,126.7,1,1,1,111,1,2
14963,9,192,1472.34,5,5,4,554,0,0
14964,246,13,206.21,1,1,1,111,1,2
14965,95,81,596.09,2,4,3,243,0,0
14966,14,36,183.02,4,3,1,431,0,0
14967,49,6,463.8,3,1,2,312,0,0
14968,29,37,147.59,4,3,1,431,0,0
14970,67,34,1592.06,3,3,4,334,0,0
14971,34,155,1097.98,3,5,4,354,0,0
14972,127,18,114.77,2,2,1,221,0,2
14973,106,32,1314.45,2,3,4,234,0,0
14974,36,17,89.94,3,2,1,321,0,0
14975,56,11,279.94,3,1,2,312,0,0
14976,56,72,790.86,3,4,3,343,0,0
14978,71,214,1921.37,3,5,4,354,0,0
14981,245,8,102.12,1,1,1,111,1,2
14984,18,39,202.37,4,3,1,431,0,0
14985,197,83,292.01,1,4,2,142,1,2
14987,15,4,326.4,4,1,2,412,0,0
14988,211,40,334.54,1,3,2,132,1,2
14995,38,60,231.98,3,4,1,341,0,0
14997,45,26,546.1999999999999,3,2,3,323,0,0
14998,169,74,414.87,2,4,2,242,1,2
15000,47,77,490.52,3,4,3,343,0,0
15002,115,115,1641.76,2,4,4,244,0,0
15004,146,154,1220.77,2,5,4,254,0,2
15005,15,1112,6295.37,4,5,5,455,0,0
15006,50,132,480.38,3,5,2,352,0,0
15007,158,12,156.91,2,1,1,211,1,2
15009,11,180,1259.43,5,5,4,554,0,0
15010,35,20,308.94,3,2,2,322,0,0
15012,53,122,405.04,3,5,2,352,0,0
15014,42,33,257.67,3,3,2,332,0,0
15016,172,20,170.04,2,2,1,221,1,2
15017,33,20,125.58,3,2,1,321,0,0
15018,38,31,496.21,3,3,3,333,0,0
15019,266,66,252.81,1,4,2,142,1,2
15021,8,444,1871.77,5,5,4,554,0,0
15022,11,121,852.39,5,5,3,553,0,0
15023,2,553,6720.41,5,5,5,555,0,0
15024,9,152,1636.43,5,5,4,554,0,0
15025,32,67,361.96,4,4,2,442,0,0
15026,79,61,469.0,2,4,2,242,0,0
15027,30,35,1066.15,4,3,4,434,0,0
15028,7,48,627.13,5,3,3,533,0,0
15030,71,7,518.28,3,1,3,313,0,0
15031,3,110,653.19,5,4,3,543,0,0
15032,255,52,4959.1,1,3,5,135,1,2
15033,4,501,2557.18,5,5,5,555,0,0
15034,15,390,4274.16,4,5,5,455,0,0
15035,89,27,252.73,2,2,2,222,0,0
15036,71,119,429.56,3,4,2,342,0,0
15038,58,125,685.74,3,5,3,353,0,0
15039,9,1477,19766.59,5,5,5,555,0,0
15041,169,66,179.93,2,4,1,241,1,2
15042,198,5,135.93,1,1,1,111,1,2
15043,30,3,537.0,4,1,3,413,0,0
15044,18,444,7634.73,4,5,5,455,0,0
15045,151,12,735.66,2,1,3,213,1,2
15046,8,201,5090.42,5,5,5,555,0,0
15047,269,22,343.62,1,2,2,122,1,2
15048,64,94,381.0,3,4,2,342,0,0
15049,273,3,121.17000000000002,1,1,1,111,1,2
15050,24,76,1737.69,4,4,4,444,0,0
15051,22,142,1383.36,4,5,4,454,0,0
15052,318,28,207.73,1,2,1,121,1,2
15053,4,69,693.95,5,4,3,543,0,0
15054,11,114,302.1,5,4,2,542,0,0
15057,274,25,1489.5,1,2,4,124,1,2
15058,24,266,2102.54,4,5,5,455,0,0
15059,40,237,1337.72,3,5,4,354,0,0
15060,7,115,294.25,5,4,2,542,0,0
15061,3,403,54534.14,5,5,5,555,0,0
15062,70,57,987.86,3,3,4,334,0,0
15063,212,5,370.7999999999999,1,1,2,112,1,2
15065,37,155,3158.13,3,5,5,355,0,0
15066,52,42,893.59,3,3,3,333,0,0
15067,77,82,1744.76,2,4,4,244,0,0
15068,45,104,553.36,3,4,3,343,0,0
15069,178,70,1109.53,2,4,4,244,1,2
15070,372,1,106.2,1,1,1,111,1,2
15071,93,26,982.07,2,2,4,224,0,0
15073,9,54,1043.41,5,3,4,534,0,0
15074,104,41,735.67,2,3,3,233,0,0
15075,77,27,773.03,2,2,3,223,0,0
15076,172,49,880.85,2,3,3,233,1,2
15078,6,440,9743.11,5,5,5,555,0,0
15079,212,47,895.61,1,3,3,133,1,2
15081,21,33,504.8,4,3,3,433,0,0
15083,256,5,88.2,1,1,1,111,1,2
15087,281,15,306.94,1,2,2,122,1,2
15088,20,57,1160.0700000000002,4,3,4,434,0,0
15089,9,145,2420.84,5,5,5,555,0,0
15090,307,23,381.32,1,2,2,122,1,2
15091,67,30,480.71,3,3,2,332,0,0
15092,214,26,457.81,1,2,2,122,1,2
15093,17,108,4597.02,4,4,5,445,0,0
15095,103,47,1370.6,2,3,4,234,0,0
15096,42,11,219.39,3,1,1,311,0,0
15097,3,25,248.08,5,2,1,521,0,0
15098,181,3,39916.5,1,1,5,115,1,0
15099,83,23,410.48,2,2,2,222,0,0
15100,333,3,876.0,1,1,3,113,1,2
15101,8,8,317.53000000000003,5,1,2,512,0,0
15103,30,35,703.36,4,3,3,433,0,0
15104,196,67,993.54,1,4,4,144,1,2
15105,17,101,2298.93,4,4,5,445,0,0
15106,17,100,1422.52,4,4,4,444,0,0
15107,310,16,319.5,1,2,2,122,1,2
15108,141,60,1300.25,2,4,4,244,0,2
15109,245,28,484.95,1,2,2,122,1,2
15110,23,35,996.1,4,3,4,434,0,0
15111,28,84,1567.48,4,4,4,444,0,0
15113,9,97,3509.43,5,4,5,545,0,0
15114,29,197,2760.56,4,5,5,455,0,0
15115,17,21,340.11,4,2,2,422,0,0
15116,17,45,1352.75,4,3,4,434,0,0
15117,14,79,1551.78,4,4,4,444,0,0
15118,133,1,244.8,2,1,1,211,0,2
15119,245,14,266.4,1,1,2,112,1,2
15120,133,21,358.82,2,2,2,222,0,2
15121,49,28,457.72,3,2,2,322,0,0
15122,113,82,1633.78,2,4,4,244,0,0
15123,6,106,2199.31,5,4,5,545,0,0
15124,22,15,184.19,4,2,1,421,0,0
15125,24,127,11528.48,4,5,5,455,0,0
15127,65,16,406.53,3,2,2,322,0,0
15128,59,102,1471.0,3,4,4,344,0,0
15129,49,84,3447.4,3,4,5,345,0,0
15130,169,22,330.11,2,2,2,222,1,2
15132,17,52,977.93,4,3,4,434,0,0
15133,127,29,982.42,2,2,4,224,0,2
15134,14,73,1387.99,4,4,4,444,0,0
15135,238,9,139.05,1,1,1,111,1,2
15136,2,68,1286.7,5,4,4,544,0,0
15139,239,13,178.95999999999998,1,1,1,111,1,2
15140,51,80,2354.25,3,4,5,345,0,0
15142,45,26,498.74,3,2,3,323,0,0
15143,225,14,259.45,1,1,2,112,1,2
15144,7,217,6580.44,5,5,5,555,0,0
15145,3,67,1194.73,5,4,4,544,0,0
15146,164,91,1327.16,2,4,4,244,1,2
15147,239,28,623.5,1,2,3,123,1,2
15148,10,20,301.29,5,2,2,522,0,0
15149,133,23,520.8,2,2,3,223,0,2
15150,16,341,5291.33,4,5,5,455,0,0
15152,9,271,4745.69,5,5,5,555,0,0
15153,30,22,329.25,4,2,2,422,0,0
15154,74,71,254.28,2,4,2,242,0,0
15156,0,55,961.49,5,3,4,534,0,0
15157,3,125,1936.07,5,5,4,554,0,0
15158,44,7,401.4,3,1,2,312,0,0
15159,1,710,18641.01,5,5,5,555,0,0
15160,356,4,158.16,1,1,1,111,1,2
15163,17,29,304.46999999999997,4,2,2,422,0,0
15164,68,101,824.58,3,4,3,343,0,0
15165,372,27,487.75,1,2,3,123,1,2
15167,320,39,158.8,1,3,1,131,1,2
15168,25,5,106.56,4,1,1,411,0,0
15171,330,5,1289.5,1,1,4,114,1,2
15172,8,110,1624.05,5,4,4,544,0,0
15174,322,11,135.75,1,1,1,111,1,2
15175,71,23,224.14,3,2,1,321,0,0
15178,259,3,40.5,1,1,1,111,1,2
15179,17,93,2206.95,4,4,5,445,0,0
15180,366,6,87.5,1,1,1,111,1,2
15181,65,16,689.48,3,2,3,323,0,0
15182,153,29,622.85,2,2,3,223,1,2
15184,28,62,402.2,4,4,2,442,0,0
15185,69,21,310.62,3,2,2,322,0,0
15186,13,19,411.41,4,2,2,422,0,0
15187,1,91,4777.18,5,4,5,545,0,0
15189,0,212,16225.39,5,5,5,555,0,0
15192,119,51,1044.32,2,3,4,234,0,0
15193,60,19,499.32,3,2,3,323,0,0
15194,2,310,7616.53,5,5,5,555,0,0
15195,2,1,3861.0,5,1,5,515,0,0
15197,10,32,1079.61,5,3,4,534,0,0
15198,91,10,193.64,2,1,1,211,0,0
15199,58,13,1268.7,3,1,4,314,0,0
15201,86,69,1236.54,2,4,4,244,0,0
15203,25,142,1827.8,4,5,4,454,0,0
15204,356,9,316.58000000000004,1,1,2,112,1,2
15205,84,37,653.24,2,3,3,233,0,0
15206,9,9,420.3,5,1,2,512,0,0
15208,0,42,870.12,5,3,3,533,0,0
15210,224,20,331.18,1,2,2,122,1,2
15211,59,52,894.41,3,3,3,333,0,0
15212,240,5,101.8,1,1,1,111,1,2
15213,318,24,328.34999999999997,1,2,2,122,1,2
15214,1,110,1661.44,5,4,4,544,0,0
15215,46,35,734.94,3,3,3,333,0,0
15216,87,2,96.6,2,1,1,211,0,0
15218,10,166,5756.89,5,5,5,555,0,0
15219,175,9,305.75,2,1,2,212,1,2
15220,51,117,1778.96,3,4,4,344,0,0
15221,365,5,403.25,1,1,2,112,1,2
15222,318,5,585.0,1,1,3,113,1,2
15223,225,20,755.75,1,2,3,123,1,2
15224,357,14,322.08,1,1,2,112,1,2
15225,233,23,409.4,1,2,2,122,1,2
15226,310,8,154.41,1,1,1,111,1,2
15227,36,58,1219.4,3,4,4,344,0,0
15228,65,125,3386.71,3,5,5,355,0,0
15230,238,23,429.6,1,2,2,122,1,2
15232,112,31,612.06,2,3,3,233,0,0
15234,276,14,197.0,1,1,1,111,1,2
15235,217,143,2247.51,1,5,5,155,1,2
15236,298,15,321.05,1,2,2,122,1,2
15237,1,99,1412.32,5,4,4,544,0,0
15238,28,50,1071.99,4,3,4,434,0,0
15239,9,49,780.59,5,3,3,533,0,0
15240,44,78,1706.57,3,4,4,344,0,0
15241,66,110,1756.44,3,4,4,344,0,0
15243,73,22,316.68,2,2,2,222,0,0
15244,64,34,631.57,3,3,3,333,0,0
15245,133,89,2515.84,2,4,5,245,0,2
15246,237,33,514.15,1,3,3,133,1,2
15247,121,6,356.0,2,1,2,212,0,0
15249,31,350,6688.46,4,5,5,455,0,0
15251,8,111,10484.99,5,4,5,545,0,0
15252,35,44,740.78,3,3,3,333,0,0
15253,15,53,918.2,4,3,3,433,0,0
15254,126,18,300.36,2,2,2,222,0,2
15255,66,47,890.85,3,3,3,333,0,0
15256,148,6,98.45,2,1,1,211,1,2
15257,282,7,317.15,1,1,2,112,1,2
15258,168,34,623.16,2,3,3,233,1,2
15260,99,77,1810.77,2,4,4,244,0,0
15261,134,19,254.82,2,2,2,222,0,2
15262,323,10,178.95,1,1,1,111,1,2
15263,106,12,156.51,2,1,1,211,0,0
15264,63,23,393.74,3,2,2,322,0,0
15265,150,82,1506.12,2,4,4,244,1,2
15266,337,6,119.3,1,1,1,111,1,2
15267,21,11,1717.36,4,1,4,414,0,0
15269,23,2,408.8,4,1,2,412,0,0
15270,15,41,2379.49,4,3,5,435,0,0
15271,6,264,2493.34,5,5,5,555,0,0
15272,56,63,721.94,3,4,3,343,0,0
15274,3,47,716.57,5,3,3,533,0,0
15275,37,41,615.14,3,3,3,333,0,0
15276,65,49,128.63,3,3,1,331,0,0
15277,46,12,255.9,3,1,2,312,0,0
15279,354,19,290.51,1,2,2,122,1,2
15280,171,16,113.12,2,2,1,221,1,2
15281,58,139,2332.15,3,5,5,355,0,0
15286,49,3,240.55,3,1,1,311,0,0
15287,21,20,486.69,4,2,2,422,0,0
15288,42,88,2306.52,3,4,5,345,0,0
15289,28,58,939.78,4,4,4,444,0,0
15290,4,204,7943.22,5,5,5,555,0,0
15291,25,103,4668.3,4,4,5,445,0,0
15292,200,24,178.39,1,2,1,121,1,2
15296,50,194,3672.86,3,5,5,355,0,0
15297,9,39,641.94,5,3,3,533,0,0
15298,1,192,4799.9,5,5,5,555,0,0
15299,66,7,4507.01,3,1,5,315,0,0
15300,63,28,496.44,3,2,3,323,0,0
15301,50,242,5049.95,3,5,5,355,0,0
15303,289,31,574.02,1,3,3,133,1,2
15304,60,23,694.4,3,2,3,323,0,0
15306,63,58,1174.35,3,4,4,344,0,0
15307,95,12,205.3,2,1,1,211,0,0
15308,273,19,310.46999999999997,1,2,2,122,1,2
15311,0,2366,60632.75,5,5,5,555,0,0
15312,74,47,924.85,2,3,3,233,0,0
15313,109,1,52.0,2,1,1,211,0,0
15314,198,24,327.96999999999997,1,2,2,122,1,2
15315,63,37,570.5,3,3,3,333,0,0
15316,326,1,165.0,1,1,1,111,1,2
15318,3,33,312.62,5,3,2,532,0,0
15319,283,16,204.5,1,2,1,121,1,2
15320,43,36,267.13,3,3,2,332,0,0
15321,70,95,2748.31,3,4,5,345,0,0
15322,85,42,679.68,2,3,3,233,0,0
15325,103,48,161.74,2,3,1,231,0,0
15326,333,29,311.71,1,2,2,122,1,2
15327,52,10,208.75,3,1,1,311,0,0
15329,38,57,1049.7,3,3,4,334,0,0
15330,31,13,714.96,4,1,3,413,0,0
15332,365,35,1661.06,1,3,4,134,1,2
15333,207,16,1028.56,1,2,4,124,1,2
15334,156,98,350.82,2,4,2,242,1,2
15335,53,35,170.22,3,3,1,331,0,0
15339,65,86,574.07,3,4,3,343,0,0
15341,80,17,2020.52,2,2,4,224,0,0
15342,129,24,406.09,2,2,2,222,0,2
15343,86,21,364.5,2,2,2,222,0,0
15344,0,26,563.9399999999999,5,2,3,523,0,0
15345,45,20,393.54,3,2,2,322,0,0
15346,332,17,252.42,1,2,2,122,1,2
15347,365,5,201.6,1,1,1,111,1,2
15348,71,9,158.04,3,1,1,311,0,0
15349,157,71,463.91,2,4,2,242,1,2
15350,372,5,115.65,1,1,1,111,1,2
15351,11,219,1934.66,5,5,4,554,0,0
15353,254,61,770.12,1,4,3,143,1,2
15355,28,14,277.05,4,1,2,412,0,0
15356,30,499,2718.03,4,5,5,455,0,0
15358,4,551,8347.2,5,5,5,555,0,0
15360,39,13,427.93,3,1,2,312,0,0
15361,361,7,418.92,1,1,2,112,1,2
15363,372,16,326.0,1,2,2,122,1,2
15364,95,29,913.19,2,2,3,223,0,0
15365,25,114,2314.32,4,4,5,445,0,0
15366,74,44,602.51,2,3,3,233,0,0
15367,56,95,1877.59,3,4,4,344,0,0
15368,20,4,446.94000000000005,4,1,2,412,0,0
15370,40,94,2386.05,3,4,5,345,0,0
15372,136,27,2007.4,2,2,4,224,0,2
15373,7,132,2415.91,5,5,5,555,0,0
15374,128,3,168.0,2,1,1,211,0,2
15376,39,116,1221.56,3,4,4,344,0,0
15379,168,194,3703.29,2,5,5,255,1,0
15380,8,36,1690.26,5,3,4,534,0,0
15381,213,8,596.85,1,1,3,113,1,2
15382,14,302,5955.71,4,5,5,455,0,0
15384,169,41,642.41,2,3,3,233,1,2
15385,39,12,316.88,3,1,2,312,0,0
15386,185,31,394.14,1,3,2,132,1,2
15388,269,10,140.54,1,1,1,111,1,2
15389,171,1,500.0,2,1,3,213,1,2
15392,4,84,1535.53,5,4,4,544,0,0
15393,15,12,231.86,4,1,1,411,0,0
15394,9,85,2183.54,5,4,5,545,0,0
15395,325,7,107.45,1,1,1,111,1,2
15396,112,14,288.18,2,1,2,212,0,0
15397,289,6,94.0,1,1,1,111,1,2
15398,15,73,1345.53,4,4,4,444,0,0
15399,0,50,815.77,5,3,3,533,0,0
15400,91,12,716.2,2,1,3,213,0,0
15402,148,42,626.77,2,3,3,233,1,2
15405,188,8,349.1,1,1,2,112,1,2
15406,30,53,510.71,4,3,3,433,0,0
15407,33,148,1046.74,3,5,4,354,0,0
15408,263,34,267.18,1,3,2,132,1,2
15410,83,122,3450.84,2,5,5,255,0,0
15411,25,98,1348.93,4,4,4,444,0,0
15412,170,10,190.53,2,1,1,211,1,2
15414,9,39,774.9000000000001,5,3,3,533,0,0
15415,312,47,559.61,1,3,3,133,1,2
15416,64,192,3984.32,3,5,5,355,0,0
15417,84,28,508.8,2,2,3,223,0,0
15419,24,8,135.86,4,1,1,411,0,0
15421,58,53,950.36,3,3,4,334,0,0
15422,322,6,97.7,1,1,1,111,1,2
15423,37,2,43.5,3,1,1,311,0,0
15424,253,17,383.34,1,2,2,122,1,2
15426,18,275,1404.07,4,5,4,454,0,0
15427,32,292,1430.54,4,5,4,454,0,0
15428,14,6,93.78,4,1,1,411,0,0
15429,26,82,397.35,4,4,2,442,0,0
15432,22,10,171.19,4,1,1,411,0,0
15433,213,41,533.3,1,3,3,133,1,2
15434,7,55,1041.48,5,3,4,534,0,0
15435,21,29,149.29,4,2,1,421,0,0
15436,11,291,1067.75,5,5,4,554,0,0
15437,261,45,200.16,1,3,1,131,1,2
15438,130,25,156.57999999999998,2,2,1,221,0,2
15440,54,62,383.68,3,4,2,342,0,0
15442,248,2,594.0,1,1,3,113,1,2
15443,1,372,3213.59,5,5,5,555,0,0
15444,8,214,1411.21,5,5,4,554,0,0
15445,263,5,113.5,1,1,1,111,1,2
15447,330,9,155.17,1,1,1,111,1,2
15448,312,28,494.64,1,2,3,123,1,2
15449,25,60,974.52,4,4,4,444,0,0
15450,29,30,429.84,4,3,2,432,0,0
15452,29,56,528.48,4,3,3,433,0,0
15453,1,279,1371.77,5,5,4,554,0,0
15454,361,25,179.1,1,2,1,121,1,2
15456,282,58,434.59,1,4,2,142,1,2
15457,261,58,237.07,1,4,1,141,1,2
15458,24,7,161.64,4,1,1,411,0,0
15460,353,56,214.26,1,3,1,131,1,2
15462,93,11,234.6,2,1,1,211,0,0
15463,28,7,126.14,4,1,1,411,0,0
15464,337,155,1044.65,1,5,4,154,1,2
15465,19,97,7354.62,4,4,5,445,0,0
15466,84,57,334.53,2,3,2,232,0,0
15467,8,52,524.88,5,3,3,533,0,0
15468,50,24,467.51,3,2,2,322,0,0
15469,49,24,538.55,3,2,3,323,0,0
15471,1,73,454.48,5,4,2,542,0,0
15472,112,76,371.56,2,4,2,242,0,0
15473,13,11,1771.2,4,1,4,414,0,0
15475,76,29,454.11,2,2,2,222,0,0
15478,39,44,1399.92,3,3,4,334,0,0
15480,115,45,905.5,2,3,3,233,0,0
15482,15,97,10879.76,4,4,5,445,0,0
15483,160,84,225.26,2,4,1,241,1,2
15484,0,187,3590.41,5,5,5,555,0,0
15485,29,85,2564.5,4,4,5,445,0,0
15488,92,2,91.32,2,1,1,211,0,0
15489,22,50,1134.28,4,3,4,434,0,0
15491,94,154,3100.09,2,5,5,255,0,0
15492,27,35,659.46,4,3,3,433,0,0
15493,32,289,1953.41,4,5,4,454,0,0
15494,20,122,1280.58,4,5,4,454,0,0
15497,17,15,1262.2,4,2,4,424,0,0
15498,2,512,13316.4,5,5,5,555,0,0
15500,7,68,1131.56,5,4,4,544,0,0
15502,15,213,10384.93,4,5,5,455,0,0
15503,362,66,141.04,1,4,1,141,1,2
15504,80,13,52.83,2,1,1,211,0,0
15505,52,97,3610.96,3,4,5,345,0,0
15506,22,161,972.08,4,5,4,454,0,0
15507,171,45,475.86,2,3,2,232,1,2
15508,188,92,1000.27,1,4,4,144,1,2
15510,330,1,250.0,1,1,2,112,1,2
15511,11,158,900.53,5,5,3,553,0,0
15512,155,7,121.0,2,1,1,211,1,2
15513,32,308,14758.22,4,5,5,455,0,0
15514,11,166,4023.72,5,5,5,555,0,0
15516,44,15,62.43,3,2,1,321,0,0
15517,232,27,267.03,1,2,2,122,1,2
15518,63,210,1921.55,3,5,4,354,0,0
15520,1,18,343.5,5,2,2,522,0,0
15521,39,185,3000.2,3,5,5,355,0,0
15522,32,56,397.99,4,3,2,432,0,0
15523,83,10,412.01,2,1,2,212,0,0
15524,24,1,440.0,4,1,2,412,0,0
15525,1,156,734.37,5,5,3,553,0,0
15526,32,4,148.44,4,1,1,411,0,0
15527,18,162,2428.53,4,5,5,455,0,0
15528,253,26,229.33,1,2,1,121,1,2
15529,22,662,3962.6,4,5,5,455,0,0
15530,21,107,1497.31,4,4,4,444,0,0
15531,7,219,1972.39,5,5,4,554,0,0
15532,24,251,1564.73,4,5,4,454,0,0
15533,18,83,807.5699999999999,4,4,3,443,0,0
15535,172,72,502.9,2,4,3,243,1,2
15537,162,24,110.92,2,2,1,221,1,2
15539,6,41,538.46,5,3,3,533,0,0
15540,10,15,213.3,5,2,1,521,0,0
15541,113,29,85.13000000000001,2,2,1,221,0,0
15543,287,28,127.86,1,2,1,121,1,2
15544,8,259,3546.71,5,5,5,555,0,0
15545,53,80,288.97,3,4,2,342,0,0
15547,6,695,4910.6,5,5,5,555,0,0
15549,76,114,1681.46,2,4,4,244,0,0
15550,3,61,575.63,5,4,3,543,0,0
15551,36,29,436.06,3,2,2,322,0,0
15552,216,17,90.12,1,2,1,121,1,2
15553,59,55,428.93,3,3,2,332,0,0
15554,277,14,217.2,1,1,1,111,1,2
