CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
15222,318,5,585.0,1,1,3,113
15223,225,20,755.75,1,2,3,123
15224,357,14,322.08,1,1,2,112
15225,233,23,409.40000000000003,1,2,2,122
15226,310,8,154.41,1,1,1,111
15227,36,58,1219.4,3,4,4,344
15228,65,125,3386.71,3,5,5,355
15230,238,23,429.6,1,2,2,122
15232,112,31,612.06,2,3,3,233
15234,276,14,197.0,1,1,1,111
15235,217,143,2247.51,1,5,5,155
15236,298,15,321.05,1,2,2,122
15237,1,99,1412.32,5,4,4,544
15238,28,50,1071.99,4,3,4,434
15239,9,49,780.59,5,3,3,533
15240,44,78,1706.57,3,4,4,344
15241,66,110,1756.44,3,4,4,344
15243,73,22,316.68,2,2,2,222
15244,64,34,631.57,3,3,3,333
15245,133,89,2515.84,2,4,5,245
15246,237,33,514.15,1,3,3,133
15247,121,6,356.0,2,1,2,212
15249,31,350,6688.46,4,5,5,455
15251,8,111,10484.99,5,4,5,545
15252,35,44,740.78,3,3,3,333
15253,15,53,918.2,4,3,3,433
15254,126,18,300.36,2,2,2,222
15255,66,47,890.85,3,3,3,333
15256,148,6,98.45,2,1,1,211
15257,282,7,317.15,1,1,2,112
15258,168,34,623.16,2,3,3,233
15260,99,77,1810.77,2,4,4,244
15261,134,19,254.82,2,2,2,222
15262,323,10,178.95,1,1,1,111
15263,106,12,156.51,2,1,1,211
15264,63,23,393.74,3,2,2,322
15265,150,82,1506.1200000000001,2,4,4,244
15266,337,6,119.3,1,1,1,111
15267,21,11,1717.36,4,1,4,414
15269,23,2,408.8,4,1,2,412
15270,15,41,2379.4900000000002,4,3,5,435
15271,6,264,2493.34,5,5,5,555
15272,56,63,721.94,3,4,3,343
15274,3,47,716.57,5,3,3,533
15275,37,41,615.14,3,3,3,333
15276,65,49,128.63,3,3,1,331
15277,46,12,255.89999999999998,3,1,2,312
15279,354,19,290.51,1,2,2,122
15280,171,16,113.11999999999999,2,2,1,221
15281,58,139,2332.15,3,5,5,355
15286,49,3,240.55,3,1,1,311
15287,21,20,486.69,4,2,2,422
15288,42,88,2306.52,3,4,5,345
15289,28,58,939.78,4,4,4,444
15290,4,204,7943.22,5,5,5,555
15291,25,103,4668.3,4,4,5,445
15292,200,24,178.39,1,2,1,121
15296,50,194,3672.86,3,5,5,355
15297,9,39,641.94,5,3,3,533
15298,1,192,4799.9,5,5,5,555
15299,66,7,4507.01,3,1,5,315
15300,63,28,496.44,3,2,3,323
15301,50,242,5049.95,3,5,5,355
15303,289,31,574.02,1,3,3,133
15304,60,23,694.4,3,2,3,323
15306,63,58,1174.35,3,4,4,344
15307,95,12,205.3,2,1,1,211
15308,273,19,310.46999999999997,1,2,2,122
15311,0,2366,60632.75,5,5,5,555
15312,74,47,924.85,2,3,3,233
15313,109,1,52.0,2,1,1,211
15314,198,24,327.96999999999997,1,2,2,122
15315,63,37,570.5,3,3,3,333
15316,326,1,165.0,1,1,1,111
15318,3,33,312.62,5,3,2,532
15319,283,16,204.5,1,2,1,121
15320,43,36,267.13,3,3,2,332
15321,70,95,2748.31,3,4,5,345
15322,85,42,679.68,2,3,3,233
15325,103,48,161.74,2,3,1,231
15326,333,29,311.71,1,2,2,122
15327,52,10,208.75,3,1,1,311
15329,38,57,1049.7,3,3,4,334
15330,31,13,714.96,4,1,3,413
15332,365,35,1661.06,1,3,4,134
15333,207,16,1028.56,1,2,4,124
15334,156,98,350.82,2,4,2,242
15335,53,35,170.22,3,3,1,331
15339,65,86,574.07,3,4,3,343
15341,80,17,2020.52,2,2,4,224
15342,129,24,406.09,2,2,2,222
15343,86,21,364.5,2,2,2,222
15344,0,26,563.9399999999999,5,2,3,523
15345,45,20,393.54,3,2,2,322
15346,332,17,252.42,1,2,2,122
15347,365,5,201.6,1,1,1,111
15348,71,9,158.04,3,1,1,311
15349,157,71,463.90999999999997,2,4,2,242
15350,372,5,115.64999999999999,1,1,1,111
15351,11,219,1934.66,5,5,4,554
15353,254,61,770.12,1,4,3,143
15355,28,14,277.05,4,1,2,412
15356,30,499,2718.03,4,5,5,455
15358,4,551,8347.2,5,5,5,555
15360,39,13,427.93,3,1,2,312
15361,361,7,418.92,1,1,2,112
15363,372,16,326.0,1,2,2,122
15364,95,29,913.19,2,2,3,223
15365,25,114,2314.32,4,4,5,445
15366,74,44,602.51,2,3,3,233
15367,56,95,1877.59,3,4,4,344
15368,20,4,446.94000000000005,4,1,2,412
15370,40,94,2386.05,3,4,5,345
15372,136,27,2007.4,2,2,4,224
15373,7,132,2415.91,5,5,5,555
15374,128,3,168.0,2,1,1,211
15376,39,116,1221.56,3,4,4,344
15379,168,194,3703.29,2,5,5,255
15380,8,36,1690.26,5,3,4,534
15381,213,8,596.85,1,1,3,113
15382,14,302,5955.71,4,5,5,455
15384,169,41,642.41,2,3,3,233
15385,39,12,316.88,3,1,2,312
15386,185,31,394.14,1,3,2,132
15388,269,10,140.54,1,1,1,111
15389,171,1,500.0,2,1,3,213
15392,4,84,1535.53,5,4,4,544
15393,15,12,231.85999999999999,4,1,1,411
15394,9,85,2183.54,5,4,5,545
15395,325,7,107.45,1,1,1,111
15396,112,14,288.18,2,1,2,212
15397,289,6,94.0,1,1,1,111
15398,15,73,1345.53,4,4,4,444
15399,0,50,815.77,5,3,3,533
15400,91,12,716.2,2,1,3,213
15402,148,42,626.77,2,3,3,233
15405,188,8,349.1,1,1,2,112
15406,30,53,510.71000000000004,4,3,3,433
15407,33,148,1046.74,3,5,4,354
15408,263,34,267.18,1,3,2,132
15410,83,122,3450.84,2,5,5,255
15411,25,98,1348.93,4,4,4,444
15412,170,10,190.53,2,1,1,211
15414,9,39,774.9000000000001,5,3,3,533
15415,312,47,559.61,1,3,3,133
15416,64,192,3984.32,3,5,5,355
15417,84,28,508.8,2,2,3,223
15419,24,8,135.86,4,1,1,411
15421,58,53,950.36,3,3,4,334
15422,322,6,97.7,1,1,1,111
15423,37,2,43.5,3,1,1,311
15424,253,17,383.34,1,2,2,122
15426,18,275,1404.07,4,5,4,454
15427,32,292,1430.54,4,5,4,454
15428,14,6,93.78,4,1,1,411
15429,26,82,397.35,4,4,2,442
15432,22,10,171.19,4,1,1,411
15433,213,41,533.3,1,3,3,133
15434,7,55,1041.48,5,3,4,534
15435,21,29,149.29,4,2,1,421
15436,11,291,1067.75,5,5,4,554
15437,261,45,200.16,1,3,1,131
15438,130,25,156.57999999999998,2,2,1,221
15440,54,62,383.68,3,4,2,342
15442,248,2,594.0,1,1,3,113
15443,1,372,3213.59,5,5,5,555
15444,8,214,1411.21,5,5,4,554
15445,263,5,113.5,1,1,1,111
15447,330,9,155.17,1,1,1,111
15448,312,28,494.64,1,2,3,123
15449,25,60,974.52,4,4,4,444
15450,29,30,429.84,4,3,2,432
15452,29,56,528.48,4,3,3,433
15453,1,279,1371.77,5,5,4,554
15454,361,25,179.1,1,2,1,121
15456,282,58,434.59,1,4,2,142
15457,261,58,237.07,1,4,1,141
15458,24,7,161.64,4,1,1,411
15460,353,56,214.26,1,3,1,131
15462,93,11,234.6,2,1,1,211
15463,28,7,126.14,4,1,1,411
15464,337,155,1044.65,1,5,4,154
15465,19,97,7354.62,4,4,5,445
15466,84,57,334.53,2,3,2,232
15467,8,52,524.88,5,3,3,533
15468,50,24,467.51,3,2,2,322
15469,49,24,538.55,3,2,3,323
15471,1,73,454.48,5,4,2,542
15472,112,76,371.56,2,4,2,242
15473,13,11,1771.2,4,1,4,414
15475,76,29,454.11,2,2,2,222
15478,39,44,1399.92,3,3,4,334
15480,115,45,905.5,2,3,3,233
15482,15,97,10879.76,4,4,5,445
15483,160,84,225.26,2,4,1,241
15484,0,187,3590.41,5,5,5,555
15485,29,85,2564.5,4,4,5,445
15488,92,2,91.32000000000001,2,1,1,211
15489,22,50,1134.28,4,3,4,434
15491,94,154,3100.09,2,5,5,255
15492,27,35,659.46,4,3,3,433
15493,32,289,1953.41,4,5,4,454
15494,20,122,1280.58,4,5,4,454
15497,17,15,1262.2,4,2,4,424
15498,2,512,13316.4,5,5,5,555
15500,7,68,1131.56,5,4,4,544
15502,15,213,10384.93,4,5,5,455
15503,362,66,141.04,1,4,1,141
15504,80,13,52.83,2,1,1,211
15505,52,97,3610.96,3,4,5,345
15506,22,161,972.08,4,5,4,454
15507,171,45,475.86,2,3,2,232
15508,188,92,1000.27,1,4,4,144
15510,330,1,250.0,1,1,2,112
15511,11,158,900.53,5,5,3,553
15512,155,7,121.0,2,1,1,211
15513,32,308,14758.22,4,5,5,455
15514,11,166,4023.7200000000003,5,5,5,555
15516,44,15,62.43,3,2,1,321
15517,232,27,267.03,1,2,2,122
15518,63,210,1921.55,3,5,4,354
15520,1,18,343.5,5,2,2,522
15521,39,185,3000.2,3,5,5,355
15522,32,56,397.99,4,3,2,432
15523,83,10,412.01,2,1,2,212
15524,24,1,440.0,4,1,2,412
15525,1,156,734.37,5,5,3,553
15526,32,4,148.44,4,1,1,411
15527,18,162,2428.53,4,5,5,455
15528,253,26,229.33,1,2,1,121
15529,22,662,3962.6,4,5,5,455
15530,21,107,1497.31,4,4,4,444
15531,7,219,1972.39,5,5,4,554
15532,24,251,1564.73,4,5,4,454
15533,18,83,807.5699999999999,4,4,3,443
15535,172,72,502.9,2,4,3,243
15537,162,24,110.92,2,2,1,221
15539,6,41,538.46,5,3,3,533
15540,10,15,213.3,5,2,1,521
15541,113,29,85.13000000000001,2,2,1,221
15543,287,28,127.86,1,2,1,121
15544,8,259,3546.71,5,5,5,555
15545,53,80,288.97,3,4,2,342
15547,6,695,4910.6,5,5,5,555
15549,76,114,1681.46,2,4,4,244
15550,3,61,575.63,5,4,3,543
15551,36,29,436.06,3,2,2,322
15552,216,17,90.12,1,2,1,121
15553,59,55,428.93,3,3,2,332
15554,277,14,217.2,1,1,1,111
15555,11,887,4794.86,5,5,5,555
15556,23,31,279.77,4,3,2,432
15557,28,19,468.91,4,2,2,422
15561,11,27,800.5899999999999,5,2,3,523
15562,351,1,134.55,1,1,1,111
15563,21,113,1400.44,4,4,4,444
15565,49,8,173.16,3,1,1,311
15567,18,7,186.01,4,1,1,411
15568,2,53,758.29,5,3,3,533
15569,103,31,1375.71,2,3,4,234
15570,6,319,4148.82,5,5,5,555
15571,11,57,650.4300000000001,5,3,3,533
15572,4,212,2533.42,5,5,5,555
15573,31,97,591.1899999999999,4,4,3,443
15574,177,152,675.64,2,5,3,253
15576,37,43,921.37,3,3,3,333
15577,150,39,258.88,2,3,2,232
15578,161,13,127.1,2,1,1,211
15579,68,48,327.6,3,3,2,332
15581,120,146,3675.77,2,5,5,255
15582,24,44,682.91,4,3,3,433
15584,23,122,720.86,4,5,3,453
15585,176,31,455.29999999999995,2,3,2,232
15587,49,9,913.68,3,1,3,313
15589,255,29,478.53,1,2,2,122
15592,46,24,388.58,3,2,2,322
15593,70,5,199.8,3,1,1,311
15594,15,103,1771.78,4,4,4,444
15596,100,77,1406.59,2,4,4,244
15597,34,22,324.57,3,2,2,322
15598,52,14,240.68,3,1,1,311
15599,26,52,761.74,4,3,3,433
15601,10,410,6776.56,5,5,5,555
15602,7,46,1297.87,5,3,4,534
15603,78,2,48.480000000000004,2,1,1,211
15604,51,17,216.39,3,2,1,321
15605,35,67,1198.23,3,4,4,344
15606,60,77,2920.1600000000003,3,4,5,345
15607,336,13,104.75999999999999,1,1,1,111
15608,27,60,1093.68,4,4,4,444
15609,183,16,298.48,1,2,2,122
15610,51,6,112.46000000000001,3,1,1,311
15611,9,43,1591.45,5,3,4,534
15612,35,6,195.15,3,1,1,311
15615,9,423,10399.74,5,5,5,555
15618,32,45,776.851,4,3,3,433
15619,10,3,336.40000000000003,5,1,2,512
15620,56,100,1553.18,3,4,4,344
15621,3,16,1293.03,5,2,4,524
15622,42,185,3709.56,3,5,5,355
15623,140,19,301.03,2,2,2,222
15624,116,34,588.13,2,3,3,233
15625,103,64,1534.26,2,4,4,244
15626,74,49,675.8,2,3,3,233
15628,4,155,2870.2400000000002,5,5,5,555
15630,44,60,1186.35,3,4,4,344
15632,15,167,3285.31,4,5,5,455
15634,16,15,243.55,4,2,1,421
15636,89,25,724.76,2,2,3,223
15637,52,15,223.36,3,2,1,321
15639,133,25,425.32,2,2,2,222
15640,3,476,12416.11,5,5,5,555
15641,104,119,1887.2,2,4,4,244
15643,191,33,664.0,1,3,3,133
15644,165,232,803.54,2,5,3,253
15645,18,52,612.01,4,3,3,433
15646,157,35,447.64,2,3,2,232
15648,203,24,639.5,1,2,3,123
15649,335,2,816.0,1,1,3,113
15651,36,32,646.3,3,3,3,333
15652,90,21,337.74,2,2,2,222
15653,92,6,877.44,2,1,3,213
15654,8,21,922.53,5,2,3,523
15655,242,34,560.67,1,3,3,133
15656,44,47,748.5,3,3,3,333
15657,22,1,30.0,4,1,1,411
15658,189,48,1024.1000000000001,1,3,4,134
15659,43,11,306.45,3,1,2,312
15660,24,90,1600.86,4,4,4,444
15661,316,5,309.8,1,1,2,112
15663,105,9,138.14,2,1,1,211
15664,50,17,386.43,3,2,2,322
15665,167,115,2222.21,2,4,5,245
15667,39,13,301.32000000000005,3,1,2,312
15668,217,1,76.32000000000001,1,1,1,111
15669,39,33,684.34,3,3,3,333
15670,296,12,173.05,1,1,1,111
15671,18,78,2657.13,4,4,5,445
15673,87,138,2726.23,2,5,5,255
15674,72,114,2446.6,2,4,5,245
15675,80,21,323.69,2,2,2,222
15676,18,202,3435.7599999999998,4,5,5,455
15677,48,33,657.23,3,3,3,333
15678,52,12,352.70000000000005,3,1,2,312
15679,23,110,781.28,4,4,3,443
15680,8,78,1333.68,5,4,4,544
15681,24,53,1426.16,4,3,4,434
15683,116,10,193.75,2,1,1,211
15687,8,166,2993.1,5,5,5,555
15689,119,9,254.1,2,1,2,212
15690,3,19,239.76,5,2,1,521
15691,251,2,136.8,1,1,1,111
15692,27,12,191.04,4,1,1,411
15694,0,78,6479.4,5,4,5,545
15695,266,22,409.98,1,2,2,122
15696,32,168,2711.11,4,5,5,455
15699,17,18,309.65,4,2,2,422
15700,171,86,696.68,2,4,3,243
15701,1,230,1529.0,5,5,4,554
15703,264,5,211.5,1,1,1,111
15704,139,117,2293.62,2,4,5,245
15705,200,6,143.1,1,1,1,111
15706,63,55,1060.56,3,3,4,334
15707,34,205,916.98,3,5,3,353
15708,40,273,3235.25,3,5,5,355
15709,283,6,133.25,1,1,1,111
15712,8,53,1072.36,5,3,4,534
15713,142,19,356.70000000000005,2,2,2,222
15714,11,34,330.03,5,3,2,532
15716,145,117,1101.11,2,4,4,244
15717,233,7,150.3,1,1,1,111
15719,32,931,5030.07,4,5,5,455
15720,23,128,598.73,4,5,3,453
15721,11,84,471.40000000000003,5,4,2,542
15722,35,67,2211.21,3,4,5,345
15723,364,38,190.70000000000002,1,3,1,131
15724,200,11,218.25,1,1,1,111
15725,14,32,415.25,4,3,2,432
15727,16,301,5159.06,4,5,5,455
15729,212,5,85.0,1,1,1,111
15730,65,70,1120.88,3,4,4,344
15732,211,14,294.12,1,1,2,112
15733,282,10,162.3,1,1,1,111
15734,114,26,1339.45,2,2,4,224
15737,14,71,1188.12,4,4,4,444
15738,18,173,4812.42,4,5,5,455
15739,65,8,449.12,3,1,2,312
15740,48,9,154.88,3,1,1,311
15743,15,86,775.96,4,4,3,443
15744,77,3,34.8,2,1,1,211
15745,18,62,1094.59,4,4,4,444
15746,133,28,196.88,2,2,1,221
15747,12,90,946.64,5,4,4,544
15748,39,20,144.36,3,2,1,321
15749,234,10,44534.3,1,1,5,115
15750,2,291,2463.05,5,5,5,555
15752,39,405,2626.6,3,5,5,355
15753,304,1,79.2,1,1,1,111
15754,50,28,458.57,3,2,2,322
15755,9,141,2364.25,5,5,5,555
15756,60,191,528.01,3,5,3,353
15757,65,45,714.42,3,3,3,333
15758,24,9,205.25,4,1,1,411
15759,217,7,253.04000000000002,1,1,2,112
15762,64,37,583.75,3,3,3,333
15763,31,61,1086.92,4,4,4,444
15764,87,180,3279.97,2,5,5,255
15766,63,11,315.06,3,1,2,312
15768,115,27,621.83,2,2,3,223
15769,6,130,56252.72,5,5,5,555
15773,5,10,635.6800000000001,5,1,3,513
15774,68,25,270.8,3,2,2,322
15775,244,7,104.9,1,1,1,111
15776,132,18,241.62,2,2,1,221
15777,240,21,1047.1100000000001,1,2,4,124
15780,183,29,475.28000000000003,1,2,2,122
15781,24,20,345.46000000000004,4,2,2,422
15782,9,43,2614.7400000000002,5,3,5,535
15783,10,14,246.3,5,1,1,511
15785,32,83,2328.9700000000003,4,4,5,445
15786,45,266,4919.0,3,5,5,355
15787,25,200,933.26,4,5,3,453
15789,357,25,351.3,1,2,2,122
15790,9,34,218.75,5,3,1,531
15791,43,75,1612.69,3,4,4,344
15793,14,12,965.61,4,1,4,414
15795,149,42,610.01,2,3,3,233
15796,0,132,2708.61,5,5,5,555
15797,112,8,2207.4,2,1,5,215
15799,75,98,884.14,2,4,3,243
15800,106,117,696.89,2,4,3,243
15801,45,64,1063.95,3,4,4,344
15802,142,1,451.42,2,1,2,212
15803,50,8,415.82000000000005,3,1,2,312
15804,0,262,4206.39,5,5,5,555
15805,22,299,5488.18,4,5,5,455
15806,45,31,784.58,3,3,3,333
15807,49,48,903.9,3,3,3,333
15808,305,195,3651.27,1,5,5,155
15809,35,35,515.77,3,3,3,333
15810,78,89,1391.98,2,4,4,244
15811,21,133,2218.62,4,5,5,455
15812,106,41,1801.14,2,3,4,234
15813,207,40,1303.91,1,3,4,134
15814,16,72,1945.3300000000002,4,4,4,444
15815,63,49,2100.6,3,3,5,335
15819,48,123,1905.45,3,5,4,354
15820,319,17,206.98,1,2,1,121
15821,43,62,570.96,3,4,3,343
15822,2,33,885.47,5,3,3,533
15823,371,1,15.0,1,1,1,111
15825,171,20,532.94,2,2,3,223
15826,55,68,1654.31,3,4,4,344
15827,72,115,1836.09,2,4,4,244
15829,98,51,636.14,2,3,3,233
15830,37,39,576.0,3,3,3,333
15831,57,66,794.64,3,4,3,343
15832,253,54,836.79,1,3,3,133
15834,69,269,2225.15,3,5,5,355
15835,43,50,954.0899999999999,3,3,4,334
15836,49,10,137.37,3,1,1,311
15837,64,24,391.98,3,2,2,322
15838,10,167,33643.08,5,5,5,555
15839,32,62,1048.49,4,4,4,444
15840,58,27,355.56,3,2,2,322
15841,72,47,1224.06,2,3,4,234
15843,303,8,118.95,1,1,1,111
15844,45,11,130.73999999999998,3,1,1,311
15845,17,138,3711.77,4,5,5,455
15847,37,22,389.27,3,2,2,322
15850,18,93,234.88,4,4,1,441
15852,186,22,160.71,1,2,1,121
15853,51,30,110.8,3,3,1,331
15854,3,138,2969.12,5,5,5,555
15855,136,80,712.24,2,4,3,243
15856,3,628,16143.64,5,5,5,555
15857,18,14,297.0,4,1,2,412
15858,15,188,1427.57,4,5,4,454
15860,40,139,965.16,3,5,4,354
15861,11,540,3146.92,5,5,5,555
15862,7,147,832.88,5,5,3,553
15863,25,18,68.84,4,2,1,421
15864,21,20,1936.32,4,2,4,424
15865,40,40,895.13,3,3,3,333
15866,100,43,211.89,2,3,1,231
15867,4,459,3810.14,5,5,5,555
15869,276,15,149.64,1,2,1,121
15870,32,74,351.44,4,4,2,442
15872,14,108,316.25,4,4,2,442
15874,63,120,4405.88,3,4,5,345
15877,1,126,490.33,5,5,3,553
15880,368,96,329.03,1,4,2,142
15881,311,29,501.39,1,2,3,123
15882,198,23,516.36,1,2,3,123
15883,1,49,396.48,5,3,2,532
15885,92,18,379.35,2,2,2,222
15886,59,12,181.09,3,1,1,311
15888,80,12,168.31,2,1,1,211
15889,156,85,420.07,2,4,2,242
15891,226,60,511.68,1,4,3,143
15894,252,37,258.25,1,3,2,132
15895,149,11,179.17,2,1,1,211
15897,193,22,208.59,1,2,1,121
15898,0,84,1383.83,5,4,4,544
15899,368,4,56.25,1,1,1,111
15900,23,47,337.28000000000003,4,3,2,432
15901,16,111,351.73,4,4,2,442
15903,9,74,5126.76,5,4,5,545
15904,7,30,164.68,5,3,1,531
15906,19,150,1567.69,4,5,4,454
15907,3,226,882.72,5,5,3,553
15909,173,7,191.94,2,1,1,211
15910,0,266,1228.8799999999999,5,5,4,554
15912,177,19,264.62,2,2,2,222
15916,15,151,1502.86,4,5,4,454
15917,247,12,123.1,1,1,1,111
15918,190,40,334.23,1,3,2,132
15919,19,122,525.69,4,5,3,453
15920,153,60,167.5,2,4,1,241
15921,172,24,323.03000000000003,2,2,2,222
15922,372,11,369.50000000000006,1,1,2,112
15923,372,21,127.08,1,2,1,121
15925,193,12,207.15,1,1,1,111
15930,66,21,426.63,3,2,2,322
15932,3,115,2495.87,5,4,5,545
15933,20,74,1107.46,4,4,4,444
15935,238,12,416.86,1,1,2,112
15937,63,7,145.35,3,1,1,311
15938,111,18,404.58,2,2,2,222
15939,89,76,6115.01,2,4,5,245
15940,310,1,35.8,1,1,1,111
15942,133,14,337.44,2,1,2,212
15944,276,6,325.09999999999997,1,1,2,112
15945,364,2,181.0,1,1,1,111
15947,82,29,1708.24,2,2,4,224
15948,7,60,955.24,5,4,4,544
15949,16,19,364.72,4,2,2,422
15950,31,97,1744.71,4,4,4,444
15951,8,41,708.22,5,3,3,533
15952,33,84,781.9100000000001,3,4,3,343
15953,14,97,1657.28,4,4,4,444
15955,23,183,4416.26,4,5,5,455
15957,31,42,428.89000000000004,4,3,2,432
15958,73,7,104.35,2,1,1,211
15963,19,28,470.76,4,2,2,422
15965,16,111,808.87,4,4,3,443
15967,22,80,397.68,4,4,2,442
15969,2,20,666.1,5,2,3,523
15970,303,11,314.09999999999997,1,1,2,112
15971,17,35,4199.85,4,3,5,435
15973,366,4,307.82000000000005,1,1,2,112
15974,38,176,3442.15,3,5,5,355
15975,83,24,371.01,2,2,2,222
15976,164,96,427.64,2,4,2,242
15977,16,65,1054.73,4,4,4,444
15978,76,49,1098.78,2,3,4,234
15980,88,43,2398.86,2,3,5,235
15981,24,97,3408.48,4,4,5,445
15983,21,112,1465.12,4,4,4,444
15984,2,258,2780.63,5,5,5,555
15985,122,37,1142.42,2,3,4,234
15986,29,14,168.12,4,1,1,411
15987,11,128,1432.77,5,5,4,554
15988,18,26,156.78,4,2,1,421
15990,43,52,792.11,3,3,3,333
15992,3,3,41.989999999999995,5,1,1,511
15993,8,543,2777.67,5,5,5,555
15994,54,32,414.27,3,3,2,332
15996,87,127,1032.58,2,5,4,254
15998,36,504,3080.22,3,5,5,355
16000,2,9,12393.7,5,1,5,515
16003,29,103,2735.37,4,4,5,445
16005,11,201,578.71,5,5,3,553
16006,210,8,101.4,1,1,1,111
16007,47,381,1693.81,3,5,4,354
16008,23,33,478.78,4,3,2,432
16009,21,82,972.11,4,4,4,444
16010,245,79,392.4,1,4,2,142
16011,7,210,3352.96,5,5,5,555
16012,34,94,1415.29,3,4,4,344
16013,3,139,37130.6,5,5,5,555
16014,37,138,646.83,3,5,3,353
16015,3,181,704.55,5,5,3,553
16016,2,224,1465.51,5,5,4,554
16017,46,32,211.88,3,3,1,331
16018,38,28,408.9,3,2,2,322
16019,46,160,3786.2400000000002,3,5,5,355
16020,16,46,851.01,4,3,3,433
16022,259,71,602.63,1,4,3,143
16023,45,101,719.81,3,4,3,343
16024,11,63,251.03,5,4,2,542
16025,29,28,439.65999999999997,4,2,2,422
16026,42,32,236.09,3,3,1,331
16027,91,16,934.62,2,2,4,224
16029,38,241,80850.84,3,5,5,355
16030,309,29,331.24,1,2,2,122
16031,91,98,547.9,2,4,3,243
16033,5,1128,8778.82,5,5,5,555
16034,195,22,437.70000000000005,1,2,2,122
16036,86,55,758.9200000000001,2,3,3,233
16037,269,39,855.02,1,3,3,133
16038,7,26,471.78,5,2,2,522
16040,64,65,1313.55,3,4,4,344
16041,30,6,3166.4,4,1,5,415
16042,21,70,1177.47,4,4,4,444
16043,37,39,773.99,3,3,3,333
16045,119,83,1340.7,2,4,4,244
16048,372,8,256.44000000000005,1,1,2,112
16049,39,299,1074.81,3,5,4,354
16050,173,10,137.9,2,1,1,211
16052,53,34,362.06,3,3,2,332
16053,32,84,1511.95,4,4,4,444
16054,144,70,783.9,2,4,3,243
16055,220,8,134.8,1,1,1,111
16056,44,66,650.75,3,4,3,343
16057,15,121,2263.12,4,5,5,455
16059,65,178,1453.16,3,5,4,354
16062,9,64,1153.62,5,4,4,544
16063,259,23,335.32,1,2,2,122
16065,364,73,367.14,1,4,2,142
16066,16,101,1521.04,4,4,4,444
16070,21,33,852.15,4,3,3,433
16071,44,21,326.24,3,2,2,322
16072,287,23,584.3199999999999,1,2,3,123
16073,296,1,122.4,1,1,1,111
16076,2,129,2234.73,5,5,5,555
16078,283,1,79.2,1,1,1,111
16079,16,21,1352.0,4,2,4,424
16080,81,10,217.16,2,1,1,211
16081,55,223,2799.42,3,5,5,355
16083,100,31,1317.62,2,3,4,234
16084,298,38,436.18,1,3,2,132
16085,22,167,981.51,4,5,4,454
16086,58,39,1121.39,3,3,4,334
16091,154,18,315.06,2,2,2,222
16092,114,51,817.86,2,3,3,233
16093,106,1,17.0,2,1,1,211
16094,11,63,1078.23,5,4,4,544
16096,263,12,320.62,1,1,2,112
16097,239,10,185.04999999999998,1,1,1,111
16098,87,67,2005.6299999999999,2,4,4,244
16099,49,39,731.9,3,3,3,333
16101,70,76,1290.7,3,4,4,344
16102,41,57,1842.14,3,3,4,334
16103,6,48,1429.64,5,3,4,534
16104,61,28,298.21,3,2,2,322
16105,248,13,336.96,1,1,2,112
16106,65,6,108.38,3,1,1,311
16107,17,31,3204.16,4,3,5,435
16108,84,48,842.5,2,3,3,233
16109,218,18,611.88,1,2,3,123
16110,44,342,1320.95,3,5,4,354
16112,142,16,195.74,2,2,1,221
16113,182,30,161.38,1,3,1,131
16114,170,8,135.75,2,1,1,211
16115,9,279,1660.8799999999999,5,5,4,554
16116,211,34,612.78,1,3,3,133
16117,189,30,232.21,1,3,1,131
16119,7,16,423.36,5,2,2,522
16120,58,30,1309.1399999999999,3,3,4,334
16121,56,204,854.66,3,5,3,353
16122,72,38,684.42,2,3,3,233
16123,51,16,307.78,3,2,2,322
16124,316,11,249.0,1,1,1,111
16125,366,13,289.35,1,1,2,112
16126,28,117,6287.77,4,4,5,445
16127,38,40,656.25,3,3,3,333
16128,17,89,1880.22,4,4,4,444
16131,51,78,3506.54,3,4,5,345
16133,3,338,14589.04,5,5,5,555
16134,21,35,618.09,4,3,3,433
16135,262,21,517.55,1,2,3,123
16136,59,37,709.38,3,3,3,333
16139,18,31,635.41,4,3,3,433
16140,65,35,725.18,3,3,3,333
16141,87,30,620.4,2,3,3,233
16142,249,37,535.34,1,3,3,133
16143,2,117,2424.94,5,4,5,545
16144,246,1,175.2,1,1,1,111
16145,8,224,3799.49,5,5,5,555
16146,156,29,734.13,2,2,3,223
16147,133,22,375.0,2,2,2,222
16148,295,1,76.32000000000001,1,1,1,111
16149,4,18,280.52,5,2,2,522
16150,42,117,2053.02,3,4,4,344
16152,268,29,1829.04,1,2,4,124
16153,49,89,1824.23,3,4,4,344
16156,8,128,3092.04,5,5,5,555
16157,15,18,656.6899999999999,4,2,3,423
16159,281,14,348.2,1,1,2,112
16160,64,20,1025.44,3,2,4,324
16161,1,471,5533.67,5,5,5,555
16162,251,2,37.4,1,1,1,111
16163,231,6,856.6000000000001,1,1,3,113
16164,16,34,822.48,4,3,3,433
16168,10,98,3787.6,5,4,5,545
16169,7,85,1822.97,5,4,4,544
16170,50,125,1885.05,3,5,4,354
16171,58,3,73.19999999999999,3,1,1,311
16172,94,69,1140.21,2,4,4,244
16173,15,84,1418.32,4,4,4,444
16174,125,23,1009.55,2,2,4,224
16175,93,58,1037.59,2,4,4,244
16177,49,15,331.95,3,2,2,322
16178,137,8,197.89999999999998,2,1,1,211
